@relation MicTrain
@attribute f_0 numeric
@attribute f_1 numeric
@attribute f_2 numeric
@attribute f_3 numeric
@attribute f_4 numeric
@attribute f_5 numeric
@attribute f_6 numeric
@attribute f_7 numeric
@attribute f_8 numeric
@attribute f_9 numeric
@attribute f_10 numeric
@attribute f_11 numeric
@attribute f_12 numeric
@attribute f_13 numeric
@attribute f_14 numeric
@attribute f_15 numeric
@attribute f_16 numeric
@attribute f_17 numeric
@attribute f_18 numeric
@attribute f_19 numeric
@attribute f_20 numeric
@attribute f_21 numeric
@attribute f_22 numeric
@attribute f_23 numeric
@attribute f_24 numeric
@attribute f_25 numeric
@attribute f_26 numeric
@attribute f_27 numeric
@attribute f_28 numeric
@attribute f_29 numeric
@attribute f_30 numeric
@attribute f_31 numeric
@attribute f_32 numeric
@attribute f_33 numeric
@attribute f_34 numeric
@attribute f_35 numeric
@attribute f_36 numeric
@attribute f_37 numeric
@attribute f_38 numeric
@attribute f_39 numeric
@attribute f_40 numeric
@attribute f_41 numeric
@attribute f_42 numeric
@attribute f_43 numeric
@attribute f_44 numeric
@attribute f_45 numeric
@attribute f_46 numeric
@attribute f_47 numeric
@attribute f_48 numeric
@attribute f_49 numeric
@attribute f_50 numeric
@attribute f_51 numeric
@attribute f_52 numeric
@attribute f_53 numeric
@attribute f_54 numeric
@attribute f_55 numeric
@attribute f_56 numeric
@attribute f_57 numeric
@attribute f_58 numeric
@attribute f_59 numeric
@attribute f_60 numeric
@attribute f_61 numeric
@attribute f_62 numeric
@attribute f_63 numeric
@attribute f_64 numeric
@attribute f_65 numeric
@attribute f_66 numeric
@attribute f_67 numeric
@attribute f_68 numeric
@attribute f_69 numeric
@attribute f_70 numeric
@attribute f_71 numeric
@attribute f_72 numeric
@attribute f_73 numeric
@attribute f_74 numeric
@attribute f_75 numeric
@attribute f_76 numeric
@attribute f_77 numeric
@attribute f_78 numeric
@attribute f_79 numeric
@attribute f_80 numeric
@attribute f_81 numeric
@attribute f_82 numeric
@attribute f_83 numeric
@attribute f_84 numeric
@attribute f_85 numeric
@attribute f_86 numeric
@attribute f_87 numeric
@attribute f_88 numeric
@attribute f_89 numeric
@attribute f_90 numeric
@attribute f_91 numeric
@attribute f_92 numeric
@attribute f_93 numeric
@attribute f_94 numeric
@attribute f_95 numeric
@attribute f_96 numeric
@attribute f_97 numeric
@attribute f_98 numeric
@attribute f_99 numeric
@attribute f_100 numeric
@attribute f_101 numeric
@attribute f_102 numeric
@attribute f_103 numeric
@attribute f_104 numeric
@attribute f_105 numeric
@attribute f_106 numeric
@attribute f_107 numeric
@attribute f_108 numeric
@attribute f_109 numeric
@attribute f_110 numeric
@attribute f_111 numeric
@attribute f_112 numeric
@attribute f_113 numeric
@attribute f_114 numeric
@attribute f_115 numeric
@attribute f_116 numeric
@attribute f_117 numeric
@attribute f_118 numeric
@attribute f_119 numeric
@attribute f_120 numeric
@attribute f_121 numeric
@attribute f_122 numeric
@attribute f_123 numeric
@attribute f_124 numeric
@attribute f_125 numeric
@attribute f_126 numeric
@attribute f_127 numeric
@attribute f_128 numeric
@attribute f_129 numeric
@attribute f_130 numeric
@attribute f_131 numeric
@attribute f_132 numeric
@attribute f_133 numeric
@attribute f_134 numeric
@attribute f_135 numeric
@attribute f_136 numeric
@attribute f_137 numeric
@attribute f_138 numeric
@attribute f_139 numeric
@attribute f_140 numeric
@attribute f_141 numeric
@attribute f_142 numeric
@attribute f_143 numeric
@attribute f_144 numeric
@attribute f_145 numeric
@attribute f_146 numeric
@attribute f_147 numeric
@attribute f_148 numeric
@attribute f_149 numeric
@attribute f_150 numeric
@attribute f_151 numeric
@attribute f_152 numeric
@attribute f_153 numeric
@attribute f_154 numeric
@attribute f_155 numeric
@attribute f_156 numeric
@attribute f_157 numeric
@attribute f_158 numeric
@attribute f_159 numeric
@attribute f_160 numeric
@attribute f_161 numeric
@attribute f_162 numeric
@attribute f_163 numeric
@attribute f_164 numeric
@attribute f_165 numeric
@attribute f_166 numeric
@attribute f_167 numeric
@attribute f_168 numeric
@attribute f_169 numeric
@attribute f_170 numeric
@attribute f_171 numeric
@attribute f_172 numeric
@attribute f_173 numeric
@attribute f_174 numeric
@attribute f_175 numeric
@attribute f_176 numeric
@attribute f_177 numeric
@attribute f_178 numeric
@attribute f_179 numeric
@attribute f_180 numeric
@attribute f_181 numeric
@attribute f_182 numeric
@attribute f_183 numeric
@attribute f_184 numeric
@attribute f_185 numeric
@attribute f_186 numeric
@attribute f_187 numeric
@attribute f_188 numeric
@attribute f_189 numeric
@attribute f_190 numeric
@attribute f_191 numeric
@attribute f_192 numeric
@attribute f_193 numeric
@attribute f_194 numeric
@attribute f_195 numeric
@attribute f_196 numeric
@attribute f_197 numeric
@attribute f_198 numeric
@attribute f_199 numeric
@attribute label {A,B,C}
@data
0.18609627,0.18611893,0.18679848,0.18741916,0.18777852,0.18712616,0.18801744,0.18944757,0.18861909,0.18933234,0.19020078,0.19077754,0.19236994,0.19234659,0.19302757,0.19446258,0.19550207,0.19677813,0.19796608,0.2001514,0.20200066,0.20452525,0.21274956,0.24047364,0.26857358,0.32325676,0.39703006,0.4611322,1.4364694,1.3800435,3.3825157,3.00493,1.167062,1.7447927,0.85979694,1.8099436,1.0646187,1.4436135,1.470209,1.0597757,1.6740078,1.1602477,0.9676439,0.5368783,0.5076202,0.66404504,1.0810883,2.2827263,4.166896,4.503954,4.386795,5.654997,1.2546521,5.17273,4.7697034,4.4190464,11.281999,10.196415,6.446842,4.831126,10.167241,7.8642735,14.149763,6.9192734,5.755991,1.5331018,1.3840485,1.0345995,1.0632062,0.9858831,1.9644016,2.3311276,2.5480146,2.203309,2.368434,3.9780836,4.37043,2.1295705,1.6472541,1.1577481,0.7991988,3.7930095,5.6285233,10.532942,7.8720794,6.4628854,6.823533,9.752416,10.090525,9.149003,7.3901443,8.661492,4.62719,16.415182,16.594896,7.100232,5.7096925,4.5423937,4.491771,2.2861044,5.014339,5.082116,5.0693955,1.9837213,2.3531682,3.5294242,3.8316665,4.926934,6.135432,5.960939,1.8238381,3.8879473,4.670447,2.3122435,4.446688,3.567684,4.597411,5.6434517,3.5894992,8.167926,9.5982685,16.200314,9.773832,21.644403,12.092271,11.12538,15.541317,13.518613,10.810373,7.5094275,4.4066167,3.0554473,4.669687,4.849992,3.8204572,3.2982476,4.351077,3.0135694,3.899802,4.218119,2.8624563,2.857089,2.9163308,3.5212786,5.0366178,7.225204,4.322879,4.195611,1.9041497,2.471569,4.8559914,2.8634963,4.166223,5.043363,11.861169,9.495878,7.896321,6.182358,5.472915,5.7216997,3.400863,2.7286203,1.3568981,3.1315143,2.964969,1.5825204,1.3783813,1.4179142,1.4483923,0.7724706,1.6167592,1.06086,1.628653,0.53225344,1.6470195,0.88271874,1.5909061,2.2737224,0.9235392,0.33911672,1.4201946,2.0158818,1.1499633,0.8445855,2.9254982,3.3681574,3.1383955,1.8554385,2.3659127,1.2969708,1.331879,0.8964773,1.0815414,0.6601261,0.52264875,0.6954479,0.61564523,1.0981297,0.6877685,0.0,B
0.18609627,0.18611893,0.18679848,0.18741916,0.18777852,0.18712616,0.18801744,0.18944757,0.18861909,0.18933234,0.19020078,0.19077754,0.19236994,0.19234659,0.19302757,0.19446258,0.19550207,0.19677813,0.19796608,0.2001514,0.20200066,0.20452525,0.20532571,0.2107158,0.23376891,0.23076464,0.2239602,0.2589535,0.31104317,0.29438514,0.24764648,0.2091479,0.25480285,0.30013222,0.41666746,0.6913965,0.9287659,0.94045025,0.893096,1.0049866,0.529487,0.33446407,0.71864235,0.5368783,0.61672044,1.1098111,1.566447,2.542575,4.166896,4.503954,5.247458,5.7372565,2.2369304,1.7629086,1.4869206,0.95680517,1.3577425,1.2304801,0.8063382,0.8751127,0.7891585,0.47632864,0.7926663,0.4685064,0.48860112,0.7173852,0.62916243,0.61396325,0.6463706,0.5309754,1.8751919,2.3311276,2.5480146,2.203309,2.6241875,3.9780836,5.1775417,3.275661,1.8210869,0.7708558,0.781435,0.9970651,2.457077,2.063857,0.96638656,1.2565054,0.75116265,1.4906315,1.2024673,1.7090293,0.9846554,1.6854886,2.7375345,3.0767498,2.7350426,2.8702161,3.6832287,3.5067322,1.9045578,2.2861044,5.014339,5.082116,9.180665,4.9392467,2.4236345,1.2985988,2.0589523,2.3137693,1.6289018,1.925075,1.5071896,0.7372628,0.74145067,1.2432338,0.6410331,1.7143248,1.2395389,3.809744,4.578107,8.167926,9.5982685,8.194496,5.363615,4.3818955,8.430261,11.12538,11.879106,13.518613,10.810373,5.6214647,4.127395,3.0554473,4.669687,4.849992,3.8204572,3.0841997,3.1661203,2.3020275,2.7894096,3.788411,1.8947114,2.0949857,1.7681667,2.5223393,2.7621922,4.551407,3.5004387,4.195611,2.0499053,3.0945995,2.2556374,2.8634963,2.3571384,2.1460412,2.2738001,1.3795911,1.7947165,1.0266653,1.0199312,1.212552,2.085486,1.1667368,0.9387944,3.2946582,0.9390497,2.9965265,3.1411524,1.0040259,1.6740466,4.1066194,2.6005392,2.673607,1.628653,1.2500715,1.6470195,0.88271874,1.5909061,2.2737224,0.9235392,0.64664745,1.1017275,1.2042346,1.2969441,1.548117,1.6602544,0.9495224,2.176668,2.1628013,0.5379247,1.4661546,0.39748427,0.8964773,1.088789,0.67401344,1.40656,0.6954479,0.61564523,1.0981297,0.6877685,0.0,B
0.050427835,0.05008888,0.049834214,0.050833415,0.050040644,0.051971614,0.052047253,0.05200347,0.05251988,0.053029824,0.054147832,0.055555496,0.05523783,0.058272373,0.060689267,0.06636131,0.07230322,0.07851202,0.083848156,0.09225304,0.100368455,0.111950904,0.12486619,0.13400932,0.17177182,0.16635215,0.239511,0.35824654,0.42931646,0.43955162,1.0667071,1.9278504,3.7547297,2.5518584,3.7099328,7.0127625,7.6667337,14.957716,12.124886,9.041557,4.1063824,1.1106852,0.39706206,0.5348035,0.258749,0.3891454,0.36022964,0.56512,0.40447006,0.32946604,0.67696047,0.5630076,1.1876464,1.7532926,1.1162087,1.3184555,1.7793292,2.0686173,3.8534944,4.7421565,5.3496513,6.6639957,3.3377504,4.2951317,6.315578,5.548473,7.8272896,3.569707,2.903713,1.0623653,2.4127512,4.3849216,2.8795893,3.0184953,2.3458812,4.238344,6.6246114,7.398189,4.13071,1.929275,1.3485769,1.1747348,1.9706126,1.270058,2.0527763,1.0737126,1.4162828,4.2063637,3.1370869,8.131317,6.799798,8.151342,6.0638733,5.257607,3.9224436,2.4495437,9.911085,10.937168,5.517415,17.527699,3.9878936,9.090764,8.845814,8.947323,3.289685,3.1507292,3.3552163,4.453064,5.003265,3.8671792,3.5958972,4.4200497,4.3611145,4.3730927,5.7014365,8.522751,11.446835,13.046727,9.412297,10.988014,2.049149,6.119268,4.740758,4.895376,4.191886,3.0583582,4.2397723,3.5855172,4.411483,8.655938,8.886996,5.198915,14.028029,10.179332,12.20349,7.1363373,5.164449,6.5649757,5.7807813,3.4980104,3.749621,3.280423,3.4785125,3.9658022,4.018847,5.4449644,5.652356,6.0773325,5.2101536,6.249913,7.975949,4.1271915,5.1186085,4.9059696,4.595131,7.5583825,4.5656643,3.3088965,3.3720794,2.6426396,2.971944,2.0862105,1.6810662,2.7890031,7.1342382,2.8366385,4.4157453,1.2412589,1.9437867,1.6584978,2.1402376,2.9229617,2.6509316,1.4233315,1.0327965,1.3207155,1.269643,1.1922845,0.76145005,0.52591056,0.47282684,0.55746645,0.8691146,0.7241641,0.9965096,0.5531827,1.3119848,1.903243,1.5476184,0.98366255,0.79580796,1.2357163,1.0383974,0.9844468,2.7146933,1.9554054,1.3970454,1.679051,1.7341561,0.0,B
0.036153466,0.037516944,0.037535675,0.03725351,0.038285587,0.037865706,0.03850409,0.039123986,0.040281802,0.042353455,0.04586671,0.048761833,0.052880228,0.056901596,0.060689267,0.06636131,0.07230322,0.07851202,0.083848156,0.09225304,0.100368455,0.111950904,0.12486619,0.13400932,0.17177182,0.16635215,0.239511,0.35824654,0.5733979,0.5523916,0.6135899,1.9278504,3.7547297,2.3516152,3.7099328,1.5665808,0.44965622,1.5612683,0.99614096,0.6820606,1.1837934,0.58605003,0.39706206,0.5348035,0.40666562,0.3891454,0.29984084,0.34479922,0.6121512,0.64162445,3.7418094,4.4634047,2.0616157,3.8925917,4.6301136,5.0701475,7.1951385,7.0371017,4.4627,4.7421565,5.3496513,6.6639957,3.3377504,4.2951317,6.315578,5.548473,7.8272896,3.569707,2.903713,1.0090781,0.5954332,2.4875882,1.6545651,1.2884196,0.9554388,2.898904,2.3586943,2.3824744,0.75476015,0.96837884,1.3485769,3.872644,8.770106,12.442892,8.248023,6.595525,3.7851384,4.2063637,4.115938,8.131317,6.799798,8.151342,6.0638733,5.257607,2.9093392,1.5056138,9.911085,10.937168,5.517415,17.527699,3.9878936,9.090764,9.194944,8.947323,3.289685,3.1033597,3.3552163,3.1005056,3.208167,3.4272654,2.0992184,2.4959378,2.1473093,0.71270066,2.1569436,3.094605,2.8741498,2.5419712,3.4561348,4.180516,1.914101,1.5112089,4.465074,2.4626648,2.882613,2.2420607,4.2397723,6.77492,4.9975553,8.655938,8.886996,5.198915,14.028029,10.179332,12.20349,7.1363373,5.164449,6.5649757,5.7807813,2.1663764,1.7917315,1.120596,1.8078021,1.2842602,0.75624305,2.2352304,1.6272815,1.7863446,1.7545937,2.0695095,0.8770652,2.3259096,4.492401,5.396305,2.1045115,1.4181379,2.2851038,1.5876747,1.8284119,1.285352,2.971944,1.6823602,1.6737224,2.7890031,7.1342382,2.8366385,4.4157453,1.0722525,1.9437867,1.6584978,2.1402376,2.9229617,2.6509316,1.4233315,0.5557261,1.0985627,0.8092031,1.192413,1.1881077,0.57890564,0.37666327,0.39328274,0.48791492,0.24987274,0.20861171,0.23152217,0.42760172,0.41271865,0.39406124,0.3629516,0.29140574,0.27185464,0.30243674,0.6770805,0.57070524,0.4179111,1.3970454,1.679051,1.7341561,0.0,B
0.1524321,0.15179047,0.15212727,0.15236822,0.15250805,0.15467665,0.15385751,0.15484527,0.15450466,0.15615211,0.15689954,0.1583901,0.15839021,0.16065297,0.16150089,0.16348237,0.16430974,0.16523105,0.16785944,0.16787851,0.17170377,0.1730782,0.17624426,0.17851643,0.18141833,0.1849964,0.20955417,0.29376683,0.5780221,0.73427457,0.41551152,0.2230377,0.43838146,0.24853556,0.26894313,0.5057995,0.47846186,0.46828553,0.46151477,0.37528268,0.46945933,0.4249517,0.5115538,0.7204439,0.749853,0.69239026,0.8320839,0.8380185,1.0447614,1.1405514,1.6210709,3.2585773,6.045856,4.7800217,10.41713,8.933796,9.060588,12.204676,6.9424486,2.2644556,1.904527,1.2640721,1.0773743,0.68319464,0.50658834,0.77048475,0.7567937,0.47102544,0.7010962,0.79336244,0.6274504,0.66077286,0.43269303,0.56884694,0.63417965,0.72339153,1.1909091,1.4438357,3.523565,5.5173306,1.4557428,2.4389217,18.428831,8.501283,5.75377,3.438059,3.7951488,3.369942,4.358603,1.9866767,0.98911756,0.89418954,0.53567225,0.5277113,0.5028828,0.49746516,0.51363975,0.58038145,0.21487212,0.6166019,0.4451387,0.7861811,1.8327035,2.549726,0.77806294,5.0222535,4.282657,5.269675,4.9160914,9.0311165,5.6881604,3.7174606,4.982038,4.3325276,1.1262438,1.3832904,3.816888,3.8294175,3.6763957,3.1653414,0.6071891,0.9845751,0.45032868,0.38062957,0.5981723,0.6004485,0.6556452,1.544232,1.0177904,1.2467344,0.8419214,2.4443839,3.1614795,3.0533626,2.732975,2.157357,4.6379223,14.589475,14.586875,8.499412,10.76722,11.815511,8.342081,2.76203,2.5141826,6.4693356,6.622219,9.237884,8.36539,4.0653496,2.1524816,1.117945,2.1604686,2.142191,1.5420213,2.2054844,1.8914624,1.8002985,4.114773,1.4911956,2.6693525,3.9474535,2.5981727,5.1089163,5.0271106,10.45948,10.28234,5.6292086,13.81507,14.619958,12.578284,10.115282,5.696892,2.056659,1.3313669,2.9299922,4.695041,4.647285,2.705868,0.41433546,0.30950785,0.31174797,0.44442123,1.0591205,1.0080947,0.48460597,1.4867139,2.1216066,1.2522192,0.96727824,1.3330402,1.0399128,0.9465406,2.3040948,3.2149012,1.9380912,2.2703874,3.444011,4.29732,0.0,B
0.1928426,0.19181968,0.19219895,0.19297701,0.19244933,0.19472046,0.19419646,0.19421934,0.19447884,0.19557841,0.19613886,0.198389,0.19807675,0.20013322,0.2010734,0.20287801,0.20378153,0.204634,0.2065046,0.20960681,0.20969307,0.21066722,0.21855952,0.22656664,0.22775187,0.21374555,0.21602459,0.45583093,0.3712424,0.45980972,0.20592266,0.64790875,0.37797138,0.996837,1.3470501,1.2846228,0.817473,1.2427536,1.1277921,1.4471699,0.69717604,1.527331,1.2232497,0.24701539,0.48213336,0.7568812,0.6943456,1.4092145,1.2777189,2.3710027,1.940488,3.4129977,6.045856,4.7800217,1.0666362,3.7766411,2.0022469,5.6709876,0.47322023,2.563074,0.7371023,3.075046,1.186245,1.6235031,1.8192894,1.9627427,0.9043654,0.3660913,1.3064761,1.2987957,1.1560915,0.9268176,1.8212928,1.403513,1.1247705,1.7479312,1.1693333,2.0622742,3.523565,5.5173306,1.4557428,1.7536776,3.3718026,4.243492,1.8723282,3.3043497,1.5888441,4.9896584,1.4554038,4.256965,2.6355538,4.4127855,1.9743962,2.271911,3.6394014,3.231588,1.0210745,1.7124488,5.02053,3.3210843,3.607232,5.7303557,4.370654,6.0354934,4.8620915,4.8364487,4.282657,2.9553304,3.323992,6.2924185,2.2495916,3.0300794,1.9958745,4.0608377,1.9785557,3.3489363,3.638435,6.9261856,1.0879804,1.8837919,6.95706,8.309561,3.29106,9.314071,9.445155,6.536569,10.543094,9.612834,3.4224982,7.372834,4.780062,7.141196,9.391907,6.30378,10.556511,5.5495625,5.437412,6.405545,4.94757,6.5667706,3.4546738,2.8195841,3.4509637,7.727016,4.8438215,2.4157233,3.5802562,7.1627207,7.4097958,7.8163586,4.9127054,3.068271,6.742241,2.5344105,2.360809,2.9768465,1.272573,4.133263,1.9592859,2.7248952,3.4595087,2.6540654,3.8647318,0.7294572,4.088209,0.47756618,1.7127303,0.5353153,2.107269,1.7078754,1.736504,1.3982021,2.92566,2.6925104,1.8567673,2.435907,1.6921862,0.5605711,1.2331218,0.57741743,0.97890407,1.121007,0.91430706,0.7233594,0.7670318,1.471595,0.5300377,1.6754763,1.1504091,1.1028397,1.143343,0.48604622,1.1145575,0.58105844,1.4277875,0.51411,1.0424496,0.9067403,1.2016658,0.0,B
0.198116,0.19843678,0.198965,0.1994639,0.1997451,0.19966814,0.20006633,0.20184056,0.20227864,0.20282333,0.20421062,0.20442857,0.20639473,0.20704247,0.20781334,0.20997648,0.21247524,0.2141799,0.21509759,0.21902655,0.22038563,0.22389662,0.22782946,0.22792411,0.23582733,0.2575393,0.24219824,0.45583093,1.1414063,0.7573232,0.81870174,0.64790875,0.7773656,1.1729248,1.7861617,2.0449448,3.2215183,3.0363157,2.6283553,3.274593,2.764813,2.8129628,1.878974,0.9542676,1.6474323,1.0483681,1.807152,2.9401226,1.2777189,3.4158707,1.940488,3.4129977,2.3920221,2.552016,4.4473367,6.532308,10.997988,13.035571,6.0185046,2.563074,2.2348096,3.075046,2.9928799,2.475395,2.187766,2.3713853,1.854584,1.8206116,1.3064761,1.2987957,1.1560915,2.8864927,2.0954578,2.125341,1.6124331,1.7479312,2.770334,2.0622742,1.4482348,1.2113866,1.1932701,2.2285595,3.6457644,4.243492,3.9504712,4.588046,4.202717,4.9896584,3.4575403,5.351514,5.307058,4.4127855,1.9743962,2.7918394,4.4493804,3.231588,3.1012158,3.1240282,5.02053,4.3687,3.607232,5.7303557,10.24153,6.9761333,4.8620915,3.24629,5.0273843,4.91189,3.323992,6.2924185,4.130293,3.648045,2.6505873,4.0608377,3.163845,5.4864078,4.5096874,6.9261856,7.41361,4.799688,10.440764,11.2635765,3.6244519,12.857287,12.2348175,6.536569,10.543094,10.499174,6.6790347,7.372834,5.8734446,9.088954,11.494255,8.190196,10.556511,5.5495625,6.745291,8.773931,12.638817,13.853317,11.097145,6.435789,11.097748,15.208473,13.185522,10.772733,5.768089,10.168055,9.252838,8.354644,8.492454,5.921109,6.742241,3.2282436,2.360809,3.263993,3.1228423,4.133263,4.4438906,3.8874612,3.4595087,3.6649022,5.065251,4.8623443,5.89126,8.135187,9.75068,8.10789,6.7338414,6.1429257,4.721857,9.884198,6.412817,6.1751003,2.8922906,2.435907,1.9652808,3.3920896,2.9540663,1.5851269,1.6066388,1.6931347,1.5561458,1.6960379,1.2501523,1.471595,2.7856398,1.6754763,2.2702742,2.283115,1.4151572,1.3975083,1.4462187,1.6021996,2.019175,3.2888227,3.062358,2.9248545,1.7556716,0.0,B
0.1518089,0.15177023,0.15091254,0.15094456,0.1517672,0.15191555,0.1521282,0.15179662,0.1521581,0.15282074,0.1533235,0.15401243,0.15411742,0.15421565,0.15624112,0.15641814,0.15597512,0.15750217,0.15850493,0.15960617,0.16094121,0.160901,0.1637158,0.16611399,0.16730261,0.1646236,0.15726091,0.21180539,1.1414063,0.7573232,0.81870174,0.3693744,0.2404198,0.18507737,0.3787055,0.477384,0.80065954,0.35607535,0.2751061,0.3441703,0.46278203,0.51470673,0.39521876,0.2452429,0.25438648,0.31167874,0.48210582,0.63391674,0.59976006,0.5741118,1.0656396,1.6999044,4.4120884,3.3591635,4.4473367,6.726888,10.997988,13.035571,6.0185046,1.9074465,1.7367592,1.1635612,1.0169419,0.82977,0.82749844,0.57798254,1.0541172,0.45408034,0.6767784,0.37965932,0.24012566,0.85158294,0.5385327,0.47712246,0.7968614,1.058581,0.6873788,1.03265,1.0907241,0.927877,1.1932701,2.2285595,3.6457644,3.8650756,3.9504712,4.588046,4.202717,3.7878032,3.4575403,3.5327175,2.376969,1.806109,1.1087118,1.1091964,1.3336196,1.7666006,1.985053,1.573789,0.9687638,1.2636361,1.8113997,2.590769,3.9571712,3.8580055,3.0270555,3.2738092,2.438989,4.2704086,5.6280174,3.7729023,4.130293,3.3361995,3.2992399,5.1665683,3.37205,4.8879414,4.5096874,3.0573878,4.635243,4.2034216,3.4322774,3.9281638,4.418769,4.6257043,3.8603542,2.312748,1.319906,2.2099574,3.3503234,2.3905566,3.298125,3.9471738,5.0502305,10.297141,9.697156,7.7233024,6.745291,8.773931,12.638817,13.853317,11.097145,8.412256,11.751065,15.208473,13.185522,10.772733,8.989792,10.168055,9.252838,8.354644,8.492454,5.921109,4.749034,3.2282436,2.248448,1.7561944,1.6676729,2.0002718,4.4438906,3.8874612,3.9341269,5.168321,5.640878,4.8623443,5.89126,8.135187,9.75068,8.10789,6.7338414,9.884498,10.960832,11.824113,8.226534,6.1751003,2.5122912,1.3627384,1.9652808,3.3920896,2.9540663,1.5851269,1.6066388,1.6931347,1.5561458,1.2535176,1.2501523,0.7312791,2.7856398,1.7228806,2.2702742,2.283115,1.4151572,1.3975083,1.4462187,1.6021996,2.019175,3.2888227,3.062358,3.709278,5.4627304,0.0,B
0.25141823,0.25175092,0.2523532,0.25282648,0.25360805,0.25355637,0.25454912,0.25623214,0.2580233,0.25948468,0.26092613,0.26156703,0.2645759,0.26571602,0.2682761,0.27005258,0.27350852,0.27705684,0.27972355,0.2843341,0.28647232,0.2903609,0.29484057,0.30151734,0.30645454,0.3120276,0.30448264,0.34570768,0.39087513,0.3309078,0.47354028,0.52430224,0.67849094,0.6962805,0.5714793,0.4777947,0.5888851,0.5723621,0.8858705,1.0012615,0.6154843,1.1000438,0.68773246,1.1014986,1.0061432,1.2326393,1.6396098,3.1936433,3.088279,3.7075818,4.7832613,9.99157,5.6869555,4.615389,4.6059184,3.5352383,4.056838,3.0838985,5.5402756,3.0912547,2.1308646,2.5151844,1.3845978,0.9784402,1.8887502,0.56976604,1.5313616,0.8506751,0.9059102,0.5914098,0.99266994,1.1734216,1.2007169,0.9707533,1.0945723,1.3074197,2.4406743,4.314167,2.005088,1.2633566,1.5740123,3.6457891,4.9625597,6.411246,3.3827875,1.8725506,2.4515467,4.3905797,1.6858336,3.936492,2.504608,1.6008435,4.0453353,2.022786,2.5967019,1.8136234,1.4732383,1.6268955,2.6499882,2.4581962,2.001085,5.0690975,9.0690775,12.608742,2.3898273,3.228168,3.5252686,2.55688,4.699869,4.5647063,3.631166,3.6611843,3.0363626,3.474498,3.1853945,5.340909,5.228045,7.647452,8.5439825,5.332503,8.015425,6.4010496,6.8098955,4.666743,4.763251,3.3731866,2.6759276,6.019672,12.413036,13.83422,4.992195,6.581725,7.601529,4.391854,9.522697,11.632328,10.301447,11.541416,11.735468,12.338055,11.705509,12.526591,4.2566624,8.811674,9.086935,9.483821,6.858544,8.532813,11.928693,10.28079,7.309549,11.18274,6.828844,7.0172877,15.347101,20.642532,8.053243,6.1180778,7.974133,6.1950383,5.3038716,5.6101885,5.7139783,6.0592446,5.0023603,4.5925856,4.3053885,3.2630146,2.7097175,2.164343,2.254081,3.317126,3.6582463,2.0821764,1.6816646,3.6939762,3.4482572,3.2093654,1.7300037,1.4121462,1.963099,3.5851974,1.7675533,1.9417479,1.2657089,1.6446935,1.4492295,1.5711699,1.798521,1.8051107,1.3056479,1.0268354,1.1959925,1.3369843,1.4776442,1.5607619,1.5558091,2.140422,1.749761,0.0,B
0.14239839,0.14143382,0.14157358,0.14205211,0.14277898,0.14435863,0.14433351,0.14428627,0.14632857,0.14753819,0.14811593,0.15053338,0.1514611,0.15401258,0.15646064,0.15858822,0.1600916,0.16315426,0.1676589,0.17035025,0.1732843,0.17761801,0.18263642,0.18807806,0.19087052,0.19187926,0.20469674,0.23059507,0.5008833,0.4262853,0.63574976,1.4194647,2.0302496,1.7209078,3.3415103,3.8838863,3.2747064,3.8021243,1.8510271,1.2631856,0.8598643,1.0960639,1.0125374,1.1014986,1.0061432,0.5100019,1.6396098,1.661544,3.088279,3.7075818,1.1076456,3.6804922,4.9323316,3.3571997,4.6059184,2.5067923,2.4049957,3.0838985,2.0409117,1.5649769,0.9375021,2.8563688,5.115159,4.7312913,3.8995166,2.7718308,1.5228978,1.2146928,1.5208073,2.0848932,3.0066466,3.2744157,3.0055761,2.1060488,1.0526042,1.5971469,1.0555964,1.8567085,2.005088,1.0941472,1.5740123,3.6457891,4.9625597,6.411246,2.1443563,1.0110992,1.1356516,1.2191212,1.5898763,1.8180857,2.2809927,2.4799614,2.9788034,4.4012876,5.656513,4.9611387,4.0759735,3.71135,2.8620853,3.2873712,3.0413706,4.1801987,6.8767533,3.8356338,3.9635408,2.0361462,3.099441,3.3988197,3.8334618,1.918503,2.4154837,1.6079012,2.4755118,2.2841852,1.7157159,3.1394343,1.6212631,2.6354182,3.3346848,3.0544753,3.6537821,4.1925673,5.6364284,5.3366904,5.1880565,4.8215284,3.9764137,4.4919996,3.830425,4.184472,4.135031,4.8610945,7.601529,3.7296245,5.356526,7.6581893,8.131413,11.541416,11.735468,12.338055,11.705509,12.526591,3.8560154,8.811674,5.420385,8.081464,3.6157107,5.0424943,8.924809,4.82978,2.7943254,11.18274,3.93245,5.5073085,7.5038185,3.5391345,4.7680774,4.0566707,7.974133,4.7973747,3.125543,4.8571186,5.675958,6.0592446,3.6021159,2.0023012,4.3053885,2.7361908,1.0931193,1.853288,0.96877474,2.6778665,2.9422946,1.9060298,1.6816646,3.6939762,3.4482572,2.6419988,1.7300037,1.4121462,1.2617136,1.049945,1.1935319,0.8495993,1.054326,1.6446935,1.4492295,1.4300479,1.0611435,1.5499953,0.6646897,0.4076709,1.0105715,1.3369843,1.2466662,1.5607619,1.1483226,0.24182838,0.5628867,0.0,B
